第0类：
		years	1.41272868546e-06
		population	1.41272868546e-06
		increased	1.41272868546e-06
		fastly	1.41272868546e-06
		needed	1.41272868546e-06
		developing	1.41272868546e-06
		industry	1.41272868546e-06
		great	1.41272868546e-06
		demand	1.41272868546e-06
		plenty	1.41272868546e-06
		high	1.41272868546e-06
		time	1.41272868546e-06
		crisis	1.41272868546e-06
		effective	1.41272868546e-06
		waster	1.41272868546e-06
		establish	1.41272868546e-06
		prevent	1.41272868546e-06
		quickly	1.41272868546e-06
第5类：
		stop	0.0120559060104
		worst	0.00335576765237
		waster	0.00159697957461
		sources	0.000635508758765
		quickly	0.000635508758765
		people	0.000612058251061
		mankind	0.000541706727951
		population	0.000541706727951
		avoid	0.000494805712544
		demand	0.000354102666323
		prevent	0.000236850127805
		live	0.000213399620102
		proved	0.000143048096991
		developing	0.000143048096991
		short	9.61470815843e-05
		rain	7.26965738808e-05
		industry	7.26965738808e-05
		limited	4.92460661773e-05
		wrong	2.57955584738e-05
		fresh	2.34505077035e-06
		water	2.34505077035e-06
		indispensable	2.34505077035e-06
		dialy	2.34505077035e-06
		thought	2.34505077035e-06
		countless	2.34505077035e-06
		river	2.34505077035e-06
		fact	2.34505077035e-06
		years	2.34505077035e-06
		increased	2.34505077035e-06
		fastly	2.34505077035e-06
		needed	2.34505077035e-06
		makes	2.34505077035e-06
		great	2.34505077035e-06
		plenty	2.34505077035e-06
		polluted	2.34505077035e-06
		man	2.34505077035e-06
		high	2.34505077035e-06
		time	2.34505077035e-06
		crisis	2.34505077035e-06
		effective	2.34505077035e-06
		steps	2.34505077035e-06
		establish	2.34505077035e-06
		laws	2.34505077035e-06
		pollution	2.34505077035e-06
		shortage	2.34505077035e-06
第6类：
		stop	0.0098180348966
		mankind	0.0049546583665
		sources	0.00251548798372
		waster	0.00149791997127
		population	0.00127345643911
		man	0.00124352796816
		makes	0.00122856373268
		demand	0.00122856373268
		quickly	0.0012135994972
		limited	0.000540208900727
		rain	0.000465387723341
		effective	0.000465387723341
		developing	0.00042049501691
		worst	0.000360638075001
		live	0.000270852662137
		shortage	0.000196031484751
		wrong	0.000166103013797
		laws	0.00015113877832
		short	0.000136174542843
		people	6.13533654566e-05
		needed	3.14248945021e-05
		pollution	3.14248945021e-05
		increased	1.64606590249e-05
		fresh	1.49642354772e-06
		water	1.49642354772e-06
		indispensable	1.49642354772e-06
		dialy	1.49642354772e-06
		thought	1.49642354772e-06
		countless	1.49642354772e-06
