3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	4.0072859745e-05	0.000331511839709	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	0.000367941712204	0.00244444444444	3.64298724954e-06	3.64298724954e-06	0.000367941712204	3.64298724954e-06	0.000258652094718	0.000112932604736	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	3.64298724954e-06	
2.01503213976e-06	0.00568440566627	0.000203518246116	2.01503213976e-06	0.000727426602454	0.00264170713523	0.000324420174502	2.21653535374e-05	0.000183367924718	0.00102968142342	0.000828178209442	0.000163217603321	0.000102766639128	0.000223668567514	2.01503213976e-06	0.00042517178149	2.01503213976e-06	0.00050577306708	0.000263969210309	2.01503213976e-06	2.01503213976e-06	0.000223668567514	2.01503213976e-06	8.26163177303e-05	0.000405021460092	0.00076772724525	0.00189614524352	2.01503213976e-06	0.000646825316864	0.000969230459226	6.24659963326e-05	2.21653535374e-05	0.00233945231426	0.000525923388478	0.000102766639128	2.01503213976e-06	2.01503213976e-06	0.000747576923852	6.24659963326e-05	2.01503213976e-06	0.00256110584964	2.01503213976e-06	0.000243818888911	6.24659963326e-05	0.000989380780623	
1.07711032841e-06	1.07711032841e-06	0.000550403377818	1.07711032841e-06	1.07711032841e-06	0.000851994269773	1.07711032841e-06	1.07711032841e-06	1.07711032841e-06	0.00016264365959	0.000141101453022	1.07711032841e-06	1.18482136125e-05	1.07711032841e-06	1.07711032841e-06	1.07711032841e-06	1.18482136125e-05	1.07711032841e-06	1.07711032841e-06	1.07711032841e-06	0.00010878814317	2.26193168966e-05	1.07711032841e-06	0.00034575241542	6.57037300331e-05	0.000464234551545	1.07711032841e-06	1.07711032841e-06	0.000324210208852	0.000453463448261	0.000259583589147	1.07711032841e-06	1.07711032841e-06	0.000550403377818	1.07711032841e-06	0.000453463448261	0.000184185866158	0.00210144225073	1.07711032841e-06	1.07711032841e-06	0.0097166122726	1.07711032841e-06	1.07711032841e-06	1.18482136125e-05	0.00102433192232	
1.04704367219e-06	1.04704367219e-06	0.000744448050928	1.04704367219e-06	0.000346571455495	0.00106903158931	1.04704367219e-06	1.04704367219e-06	1.04704367219e-06	0.000524568879768	0.000241867088276	9.52809741694e-05	0.000608332373543	0.000168574031223	1.04704367219e-06	1.04704367219e-06	1.04704367219e-06	0.000891034165035	3.24583538379e-05	1.04704367219e-06	0.000179044467945	1.04704367219e-06	4.29287905599e-05	0.000179044467945	0.0010166794057	0.000440805385993	0.00433580784655	1.04704367219e-06	1.04704367219e-06	1.04704367219e-06	0.000304689708608	1.04704367219e-06	1.04704367219e-06	1.15174803941e-05	1.04704367219e-06	0.000838681981425	1.15174803941e-05	1.04704367219e-06	1.04704367219e-06	1.04704367219e-06	2.1987917116e-05	1.04704367219e-06	0.000105751410891	4.29287905599e-05	0.000576921063378	
1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	0.00017094017094	0.000241576605213	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	1.41272868546e-06	0.00101857738221	1.41272868546e-06	1.41272868546e-06	0.0197937416119	1.41272868546e-06	0.00209225118316	0.00032634032634	0.00132937769301	1.41272868546e-06	1.41272868546e-06	0.000538249629159	1.41272868546e-06	1.41272868546e-06	0.000100303736667	1.41272868546e-06	1.41272868546e-06	7.20491629583e-05	0.0847227519955	5.79218761037e-05	5.79218761037e-05	1.41272868546e-06	1.41272868546e-06	
2.34505077035e-06	2.34505077035e-06	2.34505077035e-06	2.34505077035e-06	0.000213399620102	0.000541706727951	0.000612058251061	2.34505077035e-06	2.34505077035e-06	0.000635508758765	7.26965738808e-05	2.34505077035e-06	0.000143048096991	2.57955584738e-05	2.34505077035e-06	9.61470815843e-05	2.34505077035e-06	0.000541706727951	2.34505077035e-06	2.34505077035e-06	2.34505077035e-06	0.000143048096991	7.26965738808e-05	2.34505077035e-06	2.34505077035e-06	0.000354102666323	0.00335576765237	2.34505077035e-06	2.34505077035e-06	2.34505077035e-06	4.92460661773e-05	2.34505077035e-06	2.34505077035e-06	0.000494805712544	2.34505077035e-06	2.34505077035e-06	2.34505077035e-06	0.00159697957461	2.34505077035e-06	2.34505077035e-06	0.0120559060104	2.34505077035e-06	2.34505077035e-06	0.000236850127805	0.000635508758765	
1.49642354772e-06	1.49642354772e-06	1.49642354772e-06	1.49642354772e-06	0.000270852662137	0.0049546583665	6.13533654566e-05	1.49642354772e-06	1.49642354772e-06	0.00251548798372	0.000465387723341	1.49642354772e-06	1.49642354772e-06	0.000166103013797	1.49642354772e-06	0.000136174542843	1.49642354772e-06	0.00127345643911	1.64606590249e-05	1.49642354772e-06	3.14248945021e-05	0.00042049501691	1.49642354772e-06	0.00122856373268	1.49642354772e-06	0.00122856373268	0.000360638075001	1.49642354772e-06	1.49642354772e-06	0.00124352796816	0.000540208900727	1.49642354772e-06	1.49642354772e-06	1.49642354772e-06	1.49642354772e-06	0.000465387723341	1.49642354772e-06	0.00149791997127	1.49642354772e-06	0.00015113877832	0.0098180348966	3.14248945021e-05	0.000196031484751	1.49642354772e-06	0.0012135994972	
1.53031555107e-06	1.53031555107e-06	3.21366265724e-05	1.53031555107e-06	0.000506534447403	0.0023735194197	1.53031555107e-06	1.53031555107e-06	1.53031555107e-06	1.53031555107e-06	0.0192682031035	0.000261683959232	0.000169865026168	0.000491231291892	1.53031555107e-06	0.000307593425764	1.53031555107e-06	0.000812597557616	1.68334710617e-05	1.53031555107e-06	1.53031555107e-06	0.000399412358828	1.53031555107e-06	0.00267958252992	1.53031555107e-06	1.53031555107e-06	0.0202323019007	1.53031555107e-06	0.0012257827564	0.019283506259	0.00131760168947	1.53031555107e-06	1.53031555107e-06	0.000353502892296	1.53031555107e-06	1.53031555107e-06	0.00020047133719	0.00304685826217	1.53031555107e-06	1.53031555107e-06	0.013498913476	1.53031555107e-06	0.000139258715147	1.53031555107e-06	0.00469959905733	
0.000194181551003	1.74938334237e-06	0.00017668771758	0.000194181551003	0.000439095218935	0.00458513374036	8.9218550461e-05	1.74938334237e-06	0.00113884855588	0.000928922554799	0.000124206217308	1.74938334237e-06	0.000316638384969	0.000194181551003	0.000351626051817	0.000963910221647	8.9218550461e-05	0.000666515053444	1.74938334237e-06	8.9218550461e-05	0.000124206217308	0.000561552052901	0.000928922554799	0.00168115739202	1.74938334237e-06	0.000963910221647	0.0070517642531	0.000211675384427	0.000718996553715	0.000526564386054	7.17247170372e-05	1.74938334237e-06	1.74938334237e-06	0.000194181551003	0.000614033553173	0.000299144551546	0.000631527386596	0.00327309623358	0.00316813323304	1.74938334237e-06	0.0176705211413	1.74938334237e-06	0.000194181551003	0.000281650718122	0.00101639172192	
1.43266475645e-06	1.43266475645e-06	0.00017335243553	1.43266475645e-06	0.000674785100287	1.43266475645e-06	1.43266475645e-06	1.43266475645e-06	1.43266475645e-06	0.000674785100287	0.00116189111748	0.000116045845272	0.000416905444126	8.73925501433e-05	1.43266475645e-06	0.000159025787966	1.43266475645e-06	0.000574498567335	1.43266475645e-06	1.43266475645e-06	0.000359598853868	1.43266475645e-06	1.43266475645e-06	0.00129083094556	1.43266475645e-06	1.43266475645e-06	0.0183538681948	1.43266475645e-06	0.00299570200573	0.000216332378223	0.000187679083095	1.43266475645e-06	1.43266475645e-06	0.000474212034384	1.43266475645e-06	0.00121919770774	1.43266475645e-06	0.00239398280802	1.43266475645e-06	1.43266475645e-06	0.0429670487106	1.57593123209e-05	4.44126074499e-05	1.43266475645e-06	0.00225071633238	
